objeto,config,ley,r_as,media_flujo,fraccion_visible
M104,12a152_212,A,226.0,9.064e-10,0.034
M104,12a152_212,A,230.0,1.085e-9,0.042
M104,12a152_212,A,234.0,2.607e-10,0.038
M104,12a152_212,A,238.0,3.048e-11,0.021
M104,12a152_212,A,242.0,4.833e-12,0.027
M104,12a152_212,A,246.0,2.617e-11,0.017
M104,12a152_212,A,250.0,1.709e-11,0.015
M104,12a152_212,A,254.0,2.015e-10,0.019
M104,12a152_212,A,258.0,7.141e-11,0.009
M104,12a152_212,A,262.0,8.546e-12,0.005
M104,12a152_212,A,266.0,1.198e-12,0.005
M104,12a152_212,A,270.0,4.786e-11,0.008
M104,12a152_212,A,274.0,5.908e-12,0.008
M104,12a152_212,A,278.0,4.566e-11,0.005
M104,12a152_212,A,282.0,3.792e-11,0.006
M104,12a152_212,A,286.0,1.207e-12,0.001
M104,12a152_212,A,290.0,2.885e-12,0.007
M104,12a152_212,A,294.0,4.853e-13,0.007
M104,12a152_212,A,298.0,4.337e-13,0.001
M104,12a152_212,A,302.0,1.514e-11,0.011
M104,12a152_212,A,306.0,1.015e-9,0.013
M104,12a152_212,A,310.0,3.019e-10,0.023
M104,12a152_212,A,314.0,2.404e-10,0.020
M104,12a152_212,A,318.0,1.182e-9,0.015
M104,12a152_212,A,322.0,1.289e-10,0.023
M104,12a152_212,A,326.0,2.996e-12,0.006
M104,12a152_212,A,330.0,2.814e-12,0.006
M104,12a152_212,A,334.0,8.873e-14,0.004
M104,12a152_212,A,338.0,1.033e-12,0.004
M104,12a152_212,A,342.0,5.752e-11,0.013
M104,12a152_212,A,346.0,2.809e-12,0.009
M104,12a152_212,A,350.0,1.442e-10,0.009
M104,12a152_212,A,354.0,4.245e-11,0.012
M104,12a152_212,A,358.0,5.759e-12,0.006
M104,12a152_212,A,362.0,9.443e-16,0.001
M104,12a152_212,A,366.0,1.580e-18,0.001
M104,12a152_212,A,370.0,2.048e-11,0.006
M104,12a152_212,A,374.0,4.100e-11,0.006
M104,12a152_212,A,378.0,9.318e-11,0.009
M104,12a152_212,A,382.0,5.025e-11,0.009
M104,12a152_212,A,386.0,3.713e-11,0.012
M104,12a152_212,A,390.0,9.896e-12,0.006
M104,12a152_212,A,394.0,6.346e-12,0.009
M104,12a152_212,A,398.0,1.130e-13,0.004
M104,12a152_212,A,402.0,6.038e-13,0.003
M104,12a152_212,A,406.0,1.401e-11,0.008
M104,12a152_212,A,410.0,9.187e-11,0.018
M104,12a152_212,A,414.0,7.738e-10,0.021
M104,12a152_212,A,418.0,1.617e-10,0.026
M104,12a152_212,A,422.0,6.247e-10,0.019
M104,12a152_212,A,426.0,6.937e-10,0.015
M104,12a152_212,A,430.0,3.304e-10,0.014
M104,12a152_212,A,434.0,5.620e-11,0.016
M104,12a152_212,A,438.0,9.063e-12,0.011
M104,12a152_212,A,442.0,1.769e-12,0.009
M104,12a152_212,A,446.0,8.274e-14,0.003
M104,12a152_212,A,450.0,6.842e-13,0.002
M104,12a152_212,A,458.0,6.237e-12,0.002
M104,12a152_212,A,462.0,3.311e-14,0.001
M104,12a152_212,A,466.0,1.085e-12,0.002
M104,12a152_212,A,470.0,4.301e-14,0.000
M104,12a152_212,A,478.0,1.390e-13,0.001
M104,12a152_212,A,482.0,9.855e-13,0.003
M104,12a152_212,A,486.0,6.349e-13,0.002
M104,12a152_212,A,490.0,2.707e-14,0.001
M104,12a152_212,A,494.0,1.101e-13,0.001
M104,12a152_212,A,510.0,7.447e-12,0.002
M104,12a152_212,A,514.0,2.216e-12,0.001
M104,12a152_212,A,522.0,5.936e-15,0.000
M104,12a152_212,A,546.0,3.031e-13,0.000
M104,12a152_212,A,550.0,2.099e-15,0.000
M104,12a152_212,B,2.0,4.267e-7,1.000
M104,12a152_212,B,6.0,2.082e-7,1.000
M104,12a152_212,B,10.0,1.091e-7,1.000
M104,12a152_212,B,14.0,6.165e-8,1.000
M104,12a152_212,B,18.0,4.030e-8,1.000
M104,12a152_212,B,22.0,2.977e-8,1.000
M104,12a152_212,B,26.0,2.624e-8,0.993
M104,12a152_212,B,30.0,2.259e-8,1.000
M104,12a152_212,B,34.0,1.849e-8,1.000
M104,12a152_212,B,38.0,1.488e-8,1.000
M104,12a152_212,B,42.0,1.363e-8,0.986
M104,12a152_212,B,46.0,1.140e-8,0.986
M104,12a152_212,B,50.0,9.247e-9,0.973
M104,12a152_212,B,54.0,7.243e-9,0.988
M104,12a152_212,B,58.0,6.570e-9,0.986
M104,12a152_212,B,62.0,5.215e-9,0.987
M104,12a152_212,B,66.0,4.012e-9,0.987
M104,12a152_212,B,70.0,3.479e-9,0.991
M104,12a152_212,B,74.0,3.120e-9,0.992
M104,12a152_212,B,78.0,2.629e-9,0.983
M104,12a152_212,B,82.0,4.677e-9,0.986
M104,12a152_212,B,86.0,2.306e-9,0.985
M104,12a152_212,B,90.0,1.579e-9,0.929
M104,12a152_212,B,94.0,1.359e-9,0.834
M104,12a152_212,B,98.0,9.519e-10,0.780
M104,12a152_212,B,102.0,1.032e-9,0.690
M104,12a152_212,B,106.0,8.580e-10,0.638
M104,12a152_212,B,110.0,7.572e-10,0.585
M104,12a152_212,B,114.0,4.331e-10,0.509
M104,12a152_212,B,118.0,5.647e-10,0.447
M104,12a152_212,B,122.0,4.594e-10,0.426
M104,12a152_212,B,126.0,3.320e-10,0.362
M104,12a152_212,B,130.0,2.080e-10,0.304
M104,12a152_212,B,134.0,3.445e-10,0.263
M104,12a152_212,B,138.0,3.539e-10,0.230
M104,12a152_212,B,142.0,1.514e-10,0.177
M104,12a152_212,B,146.0,1.019e-10,0.142
M104,12a152_212,B,150.0,9.808e-11,0.115
M104,12a152_212,B,154.0,7.012e-11,0.108
M104,12a152_212,B,158.0,2.722e-11,0.081
M104,12a152_212,B,162.0,3.672e-11,0.102
M104,12a152_212,B,166.0,9.924e-11,0.099
M104,12a152_212,B,170.0,1.361e-10,0.086
M104,12a152_212,B,174.0,2.863e-11,0.044
M104,12a152_212,B,178.0,3.967e-11,0.045
M104,12a152_212,B,182.0,1.737e-12,0.032
M104,12a152_212,B,186.0,5.084e-13,0.023
M104,12a152_212,B,190.0,4.779e-12,0.010
M104,12a152_212,B,194.0,2.604e-12,0.006
M104,12a152_212,B,198.0,6.008e-11,0.017
M104,12a152_212,B,202.0,1.781e-11,0.006
M104,12a152_212,B,206.0,6.661e-12,0.006
M104,12a152_212,B,210.0,5.584e-13,0.003
M104,12a152_212,B,214.0,1.176e-12,0.011
M104,12a152_212,B,218.0,3.570e-11,0.021
M104,12a152_212,B,222.0,2.408e-10,0.025
M104,12a152_212,B,226.0,8.975e-10,0.027
M104,12a152_212,B,230.0,1.073e-9,0.036
M104,12a152_212,B,234.0,2.492e-10,0.028
M104,12a152_212,B,238.0,1.726e-11,0.016
M104,12a152_212,B,242.0,1.524e-12,0.013
M104,12a152_212,B,246.0,2.098e-11,0.009
M104,12a152_212,B,250.0,9.292e-12,0.009
M104,12a152_212,B,254.0,1.901e-10,0.016
M104,12a152_212,B,258.0,6.871e-11,0.007
M104,12a152_212,B,262.0,4.875e-12,0.004
M104,12a152_212,B,266.0,3.804e-13,0.003
M104,12a152_212,B,270.0,4.234e-11,0.008
M104,12a152_212,B,274.0,2.606e-12,0.005
M104,12a152_212,B,278.0,4.518e-11,0.004
M104,12a152_212,B,282.0,3.665e-11,0.005
M104,12a152_212,B,286.0,4.841e-13,0.001
M104,12a152_212,B,290.0,1.241e-12,0.002
M104,12a152_212,B,294.0,5.426e-14,0.002
M104,12a152_212,B,298.0,1.186e-13,0.001
M104,12a152_212,B,302.0,9.186e-12,0.008
M104,12a152_212,B,306.0,1.011e-9,0.010
M104,12a152_212,B,310.0,2.945e-10,0.020
M104,12a152_212,B,314.0,2.326e-10,0.015
M104,12a152_212,B,318.0,1.174e-9,0.013
M104,12a152_212,B,322.0,1.200e-10,0.015
M104,12a152_212,B,326.0,1.180e-12,0.004
M104,12a152_212,B,330.0,1.087e-12,0.004
M104,12a152_212,B,334.0,3.571e-17,0.001
M104,12a152_212,B,338.0,3.524e-13,0.002
M104,12a152_212,B,342.0,5.222e-11,0.010
M104,12a152_212,B,346.0,1.104e-12,0.004
M104,12a152_212,B,350.0,1.409e-10,0.005
M104,12a152_212,B,354.0,3.913e-11,0.007
M104,12a152_212,B,358.0,4.144e-12,0.005
M104,12a152_212,B,370.0,1.977e-11,0.005
M104,12a152_212,B,374.0,3.973e-11,0.005
M104,12a152_212,B,378.0,8.983e-11,0.008
M104,12a152_212,B,382.0,4.582e-11,0.007
M104,12a152_212,B,386.0,3.151e-11,0.010
M104,12a152_212,B,390.0,6.172e-12,0.004
M104,12a152_212,B,394.0,5.066e-12,0.005
M104,12a152_212,B,398.0,1.004e-14,0.001
M104,12a152_212,B,402.0,1.859e-13,0.001
M104,12a152_212,B,406.0,1.185e-11,0.004
M104,12a152_212,B,410.0,8.554e-11,0.012
M104,12a152_212,B,414.0,7.635e-10,0.017
M104,12a152_212,B,418.0,1.511e-10,0.021
M104,12a152_212,B,422.0,6.189e-10,0.014
M104,12a152_212,B,426.0,6.894e-10,0.013
M104,12a152_212,B,430.0,3.255e-10,0.012
M104,12a152_212,B,434.0,4.842e-11,0.011
M104,12a152_212,B,438.0,3.946e-12,0.008
M104,12a152_212,B,442.0,4.932e-13,0.005
M104,12a152_212,B,446.0,4.110e-18,0.000
M104,12a152_212,B,450.0,2.547e-13,0.001
M104,12a152_212,B,458.0,4.351e-12,0.002
M104,12a152_212,B,466.0,4.412e-13,0.001
M104,12a152_212,B,470.0,1.840e-15,0.000
M104,12a152_212,B,478.0,2.696e-14,0.000
M104,12a152_212,B,482.0,3.180e-13,0.002
M104,12a152_212,B,486.0,1.921e-13,0.002
M104,12a152_212,B,494.0,6.313e-15,0.001
M104,12a152_212,B,510.0,6.760e-12,0.002
M104,12a152_212,B,514.0,1.235e-12,0.001
M104,12a152_212,B,546.0,1.159e-13,0.000
M104,18a158_220,A,2.0,4.400e-7,1.000
M104,18a158_220,A,6.0,1.910e-7,1.000
M104,18a158_220,A,10.0,1.058e-7,1.000
M104,18a158_220,A,14.0,6.237e-8,1.000
M104,18a158_220,A,18.0,4.100e-8,1.000
M104,18a158_220,A,22.0,3.083e-8,1.000
M104,18a158_220,A,26.0,2.672e-8,1.000
M104,18a158_220,A,30.0,2.111e-8,1.000
M104,18a158_220,A,34.0,1.949e-8,1.000
M104,18a158_220,A,38.0,1.595e-8,1.000
M104,18a158_220,A,42.0,1.391e-8,1.000
M104,18a158_220,A,46.0,1.172e-8,0.996
M104,18a158_220,A,50.0,9.509e-9,0.992
M104,18a158_220,A,54.0,9.038e-9,0.989
M104,18a158_220,A,58.0,7.829e-9,1.000
M104,18a158_220,A,62.0,6.779e-9,0.988
M104,18a158_220,A,66.0,5.860e-9,0.988
M104,18a158_220,A,70.0,4.882e-9,0.991
M104,18a158_220,A,74.0,4.626e-9,1.000
M104,18a158_220,A,78.0,4.264e-9,0.995
M104,18a158_220,A,82.0,5.423e-9,1.000
M104,18a158_220,A,86.0,3.937e-9,1.000
M104,18a158_220,A,90.0,2.507e-9,1.000
M104,18a158_220,A,94.0,2.167e-9,0.976
M104,18a158_220,A,98.0,2.027e-9,0.968
M104,18a158_220,A,102.0,1.662e-9,0.991
M104,18a158_220,A,106.0,1.476e-9,0.993
M104,18a158_220,A,110.0,1.202e-9,0.967
M104,18a158_220,A,114.0,1.061e-9,0.983
M104,18a158_220,A,118.0,1.012e-9,0.976
M104,18a158_220,A,122.0,8.632e-10,0.946
M104,18a158_220,A,126.0,7.289e-10,0.908
M104,18a158_220,A,130.0,5.647e-10,0.876
M104,18a158_220,A,134.0,5.084e-10,0.747
M104,18a158_220,A,138.0,6.245e-10,0.655
M104,18a158_220,A,142.0,4.078e-10,0.598
M104,18a158_220,A,146.0,3.163e-10,0.533
M104,18a158_220,A,150.0,2.500e-10,0.442
M104,18a158_220,A,154.0,1.603e-10,0.363
M104,18a158_220,A,158.0,1.807e-10,0.329
M104,18a158_220,A,162.0,1.659e-10,0.335
M104,18a158_220,A,166.0,2.106e-10,0.311
M104,18a158_220,A,170.0,2.298e-10,0.285
M104,18a158_220,A,174.0,7.567e-11,0.239
M104,18a158_220,A,178.0,8.503e-11,0.211
M104,18a158_220,A,182.0,2.906e-11,0.171
M104,18a158_220,A,186.0,1.967e-11,0.178
M104,18a158_220,A,190.0,2.185e-11,0.158
M104,18a158_220,A,194.0,1.791e-11,0.130
M104,18a158_220,A,198.0,9.093e-11,0.117
M104,18a158_220,A,202.0,5.342e-12,0.080
M104,18a158_220,A,206.0,2.056e-11,0.062
M104,18a158_220,A,210.0,3.649e-12,0.040
M104,18a158_220,A,214.0,2.601e-11,0.031
M104,18a158_220,A,218.0,5.623e-11,0.033
M104,18a158_220,A,222.0,3.038e-10,0.038
M104,18a158_220,A,226.0,7.235e-10,0.049
M104,18a158_220,A,230.0,1.254e-9,0.053
M104,18a158_220,A,234.0,2.543e-10,0.050
M104,18a158_220,A,238.0,3.997e-11,0.035
M104,18a158_220,A,242.0,1.252e-11,0.039
M104,18a158_220,A,246.0,3.336e-11,0.037
M104,18a158_220,A,250.0,2.182e-11,0.024
M104,18a158_220,A,254.0,2.082e-10,0.027
M104,18a158_220,A,258.0,7.194e-11,0.012
M104,18a158_220,A,262.0,1.015e-11,0.006
M104,18a158_220,A,266.0,2.030e-12,0.009
M104,18a158_220,A,270.0,5.645e-11,0.016
M104,18a158_220,A,274.0,6.180e-12,0.011
M104,18a158_220,A,278.0,4.263e-11,0.011
M104,18a158_220,A,282.0,4.685e-11,0.008
M104,18a158_220,A,286.0,2.732e-12,0.004
M104,18a158_220,A,290.0,5.376e-12,0.011
M104,18a158_220,A,294.0,3.841e-12,0.009
M104,18a158_220,A,298.0,5.205e-13,0.007
M104,18a158_220,A,302.0,1.678e-11,0.015
M104,18a158_220,A,306.0,8.165e-10,0.023
M104,18a158_220,A,310.0,4.786e-10,0.033
M104,18a158_220,A,314.0,3.366e-10,0.030
M104,18a158_220,A,318.0,1.146e-9,0.023
M104,18a158_220,A,322.0,1.299e-10,0.029
M104,18a158_220,A,326.0,1.413e-11,0.014
M104,18a158_220,A,330.0,6.478e-12,0.012
M104,18a158_220,A,334.0,8.701e-13,0.009
M104,18a158_220,A,338.0,5.358e-12,0.012
M104,18a158_220,A,342.0,6.062e-11,0.014
M104,18a158_220,A,346.0,4.152e-12,0.011
M104,18a158_220,A,350.0,1.556e-10,0.013
M104,18a158_220,A,354.0,4.189e-11,0.015
M104,18a158_220,A,358.0,1.114e-11,0.012
M104,18a158_220,A,362.0,6.376e-14,0.002
M104,18a158_220,A,366.0,1.201e-13,0.003
M104,18a158_220,A,370.0,1.207e-11,0.009
M104,18a158_220,A,374.0,5.675e-11,0.009
M104,18a158_220,A,378.0,1.168e-10,0.013
M104,18a158_220,A,382.0,4.444e-11,0.016
M104,18a158_220,A,386.0,3.148e-11,0.015
M104,18a158_220,A,390.0,1.302e-11,0.010
M104,18a158_220,A,394.0,8.925e-12,0.012
M104,18a158_220,A,398.0,2.949e-13,0.004
M104,18a158_220,A,402.0,2.605e-12,0.004
M104,18a158_220,A,406.0,7.308e-12,0.017
M104,18a158_220,A,410.0,1.018e-10,0.027
M104,18a158_220,A,414.0,7.832e-10,0.027
M104,18a158_220,A,418.0,1.501e-10,0.028
M104,18a158_220,A,422.0,6.422e-10,0.026
M104,18a158_220,A,426.0,6.684e-10,0.021
M104,18a158_220,A,430.0,3.696e-10,0.016
M104,18a158_220,A,434.0,5.389e-11,0.021
M104,18a158_220,A,438.0,1.425e-11,0.016
M104,18a158_220,A,442.0,5.451e-12,0.018
M104,18a158_220,A,446.0,6.296e-13,0.010
M104,18a158_220,A,450.0,1.714e-12,0.007
M104,18a158_220,A,454.0,9.641e-16,0.001
M104,18a158_220,A,458.0,4.931e-12,0.002
M104,18a158_220,A,462.0,2.749e-12,0.003
M104,18a158_220,A,466.0,2.295e-12,0.003
M104,18a158_220,A,470.0,2.547e-13,0.001
M104,18a158_220,A,474.0,1.257e-14,0.001
M104,18a158_220,A,478.0,8.198e-13,0.003
M104,18a158_220,A,482.0,2.364e-12,0.003
M104,18a158_220,A,486.0,1.684e-12,0.004
M104,18a158_220,A,490.0,1.551e-13,0.002
M104,18a158_220,A,494.0,4.638e-13,0.002
M104,18a158_220,A,498.0,1.373e-14,0.000
M104,18a158_220,A,502.0,2.109e-14,0.001
M104,18a158_220,A,510.0,5.777e-12,0.002
M104,18a158_220,A,514.0,4.860e-12,0.001
M104,18a158_220,A,518.0,1.319e-13,0.001
M104,18a158_220,A,522.0,1.666e-14,0.000
M104,18a158_220,A,546.0,3.288e-13,0.000
M104,18a158_220,A,550.0,1.051e-12,0.001
M104,18a158_220,B,2.0,4.400e-7,1.000
M104,18a158_220,B,6.0,1.910e-7,1.000
M104,18a158_220,B,10.0,1.058e-7,1.000
M104,18a158_220,B,14.0,6.237e-8,1.000
M104,18a158_220,B,18.0,4.087e-8,1.000
M104,18a158_220,B,22.0,3.073e-8,1.000
M104,18a158_220,B,26.0,2.668e-8,1.000
M104,18a158_220,B,30.0,2.104e-8,1.000
M104,18a158_220,B,34.0,1.945e-8,1.000
M104,18a158_220,B,38.0,1.591e-8,1.000
M104,18a158_220,B,42.0,1.387e-8,0.986
M104,18a158_220,B,46.0,1.170e-8,0.983
M104,18a158_220,B,50.0,9.469e-9,0.979
M104,18a158_220,B,54.0,8.987e-9,0.989
M104,18a158_220,B,58.0,7.709e-9,0.994
M104,18a158_220,B,62.0,6.559e-9,0.988
M104,18a158_220,B,66.0,5.522e-9,0.988
M104,18a158_220,B,70.0,4.430e-9,0.991
M104,18a158_220,B,74.0,4.086e-9,1.000
M104,18a158_220,B,78.0,3.727e-9,0.995
M104,18a158_220,B,82.0,4.912e-9,1.000
M104,18a158_220,B,86.0,3.444e-9,1.000
M104,18a158_220,B,90.0,2.045e-9,0.989
M104,18a158_220,B,94.0,1.764e-9,0.958
M104,18a158_220,B,98.0,1.667e-9,0.950
M104,18a158_220,B,102.0,1.322e-9,0.966
M104,18a158_220,B,106.0,1.156e-9,0.954
M104,18a158_220,B,110.0,9.070e-10,0.901
M104,18a158_220,B,114.0,7.843e-10,0.893
M104,18a158_220,B,118.0,7.658e-10,0.868
M104,18a158_220,B,122.0,6.477e-10,0.780
M104,18a158_220,B,126.0,5.462e-10,0.691
M104,18a158_220,B,130.0,4.174e-10,0.635
M104,18a158_220,B,134.0,3.857e-10,0.535
M104,18a158_220,B,138.0,5.251e-10,0.459
M104,18a158_220,B,142.0,3.153e-10,0.422
M104,18a158_220,B,146.0,2.491e-10,0.326
M104,18a158_220,B,150.0,1.931e-10,0.254
M104,18a158_220,B,154.0,1.073e-10,0.209
M104,18a158_220,B,158.0,1.265e-10,0.199
M104,18a158_220,B,162.0,1.027e-10,0.186
M104,18a158_220,B,166.0,1.463e-10,0.198
M104,18a158_220,B,170.0,1.785e-10,0.170
M104,18a158_220,B,174.0,4.491e-11,0.128
M104,18a158_220,B,178.0,5.579e-11,0.119
M104,18a158_220,B,182.0,1.033e-11,0.099
M104,18a158_220,B,186.0,6.185e-12,0.090
M104,18a158_220,B,190.0,1.302e-11,0.060
M104,18a158_220,B,194.0,1.334e-11,0.045
M104,18a158_220,B,198.0,8.169e-11,0.040
M104,18a158_220,B,202.0,2.339e-12,0.019
M104,18a158_220,B,206.0,1.579e-11,0.017
M104,18a158_220,B,210.0,1.348e-12,0.011
M104,18a158_220,B,214.0,1.932e-11,0.023
M104,18a158_220,B,218.0,4.595e-11,0.028
M104,18a158_220,B,222.0,2.972e-10,0.030
M104,18a158_220,B,226.0,7.166e-10,0.039
M104,18a158_220,B,230.0,1.246e-9,0.043
M104,18a158_220,B,234.0,2.452e-10,0.041
M104,18a158_220,B,238.0,3.123e-11,0.024
M104,18a158_220,B,242.0,5.012e-12,0.027
M104,18a158_220,B,246.0,2.933e-11,0.021
M104,18a158_220,B,250.0,1.526e-11,0.016
M104,18a158_220,B,254.0,2.013e-10,0.022
M104,18a158_220,B,258.0,6.986e-11,0.009
M104,18a158_220,B,262.0,8.292e-12,0.006
M104,18a158_220,B,266.0,8.054e-13,0.004
M104,18a158_220,B,270.0,5.357e-11,0.010
M104,18a158_220,B,274.0,3.532e-12,0.009
M104,18a158_220,B,278.0,4.141e-11,0.007
M104,18a158_220,B,282.0,4.542e-11,0.005
M104,18a158_220,B,286.0,1.215e-12,0.003
M104,18a158_220,B,290.0,3.685e-12,0.007
M104,18a158_220,B,294.0,2.739e-12,0.003
M104,18a158_220,B,298.0,1.085e-13,0.003
M104,18a158_220,B,302.0,1.294e-11,0.012
M104,18a158_220,B,306.0,8.116e-10,0.017
M104,18a158_220,B,310.0,4.727e-10,0.025
M104,18a158_220,B,314.0,3.304e-10,0.021
M104,18a158_220,B,318.0,1.142e-9,0.018
M104,18a158_220,B,322.0,1.250e-10,0.022
M104,18a158_220,B,326.0,1.154e-11,0.010
M104,18a158_220,B,330.0,4.821e-12,0.007
M104,18a158_220,B,334.0,2.656e-13,0.005
M104,18a158_220,B,338.0,2.780e-12,0.007
M104,18a158_220,B,342.0,5.561e-11,0.012
M104,18a158_220,B,346.0,1.702e-12,0.009
M104,18a158_220,B,350.0,1.542e-10,0.010
M104,18a158_220,B,354.0,3.910e-11,0.010
M104,18a158_220,B,358.0,8.890e-12,0.009
M104,18a158_220,B,362.0,1.053e-14,0.001
M104,18a158_220,B,366.0,1.314e-14,0.001
M104,18a158_220,B,370.0,1.058e-11,0.006
M104,18a158_220,B,374.0,5.478e-11,0.007
M104,18a158_220,B,378.0,1.145e-10,0.010
M104,18a158_220,B,382.0,4.074e-11,0.012
M104,18a158_220,B,386.0,2.784e-11,0.012
M104,18a158_220,B,390.0,1.105e-11,0.006
M104,18a158_220,B,394.0,7.112e-12,0.009
M104,18a158_220,B,398.0,3.824e-14,0.003
M104,18a158_220,B,402.0,1.122e-12,0.003
M104,18a158_220,B,406.0,5.483e-12,0.011
M104,18a158_220,B,410.0,9.714e-11,0.022
M104,18a158_220,B,414.0,7.750e-10,0.023
M104,18a158_220,B,418.0,1.439e-10,0.024
M104,18a158_220,B,422.0,6.384e-10,0.021
M104,18a158_220,B,426.0,6.650e-10,0.016
M104,18a158_220,B,430.0,3.667e-10,0.015
M104,18a158_220,B,434.0,4.986e-11,0.016
M104,18a158_220,B,438.0,9.398e-12,0.014
M104,18a158_220,B,442.0,2.215e-12,0.011
M104,18a158_220,B,446.0,1.230e-13,0.004
M104,18a158_220,B,450.0,1.019e-12,0.002
M104,18a158_220,B,458.0,4.095e-12,0.002
M104,18a158_220,B,462.0,2.672e-12,0.001
M104,18a158_220,B,466.0,1.300e-12,0.002
M104,18a158_220,B,470.0,1.046e-13,0.000
M104,18a158_220,B,478.0,2.940e-13,0.002
M104,18a158_220,B,482.0,1.071e-12,0.002
M104,18a158_220,B,486.0,7.357e-13,0.003
M104,18a158_220,B,490.0,4.244e-14,0.001
M104,18a158_220,B,494.0,1.724e-13,0.001
M104,18a158_220,B,498.0,3.141e-17,0.000
M104,18a158_220,B,502.0,8.851e-16,0.000
M104,18a158_220,B,510.0,5.541e-12,0.002
M104,18a158_220,B,514.0,4.457e-12,0.001
M104,18a158_220,B,518.0,3.606e-14,0.001
M104,18a158_220,B,522.0,3.916e-16,0.000
M104,18a158_220,B,546.0,1.447e-13,0.000
M104,18a158_220,B,550.0,6.816e-13,0.001
M81,18a66_212,A,2.0,1.262e-7,1.000
M81,18a66_212,A,10.0,1.543e-7,1.000
M81,18a66_212,A,14.0,9.480e-8,1.000
M81,18a66_212,A,18.0,6.670e-8,1.000
M81,18a66_212,A,22.0,5.287e-8,1.000
M81,18a66_212,A,26.0,4.100e-8,1.000
M81,18a66_212,A,30.0,3.239e-8,1.000
M81,18a66_212,A,34.0,2.674e-8,1.000
M81,18a66_212,A,38.0,2.271e-8,1.000
M81,18a66_212,A,42.0,1.954e-8,1.000
M81,18a66_212,A,46.0,2.027e-8,1.000
M81,18a66_212,A,50.0,1.511e-8,1.000
M81,18a66_212,A,54.0,1.290e-8,1.000
M81,18a66_212,A,58.0,1.181e-8,1.000
M81,18a66_212,A,62.0,1.014e-8,1.000
M81,18a66_212,A,66.0,8.857e-9,1.000
M81,18a66_212,A,70.0,7.568e-9,1.000
M81,18a66_212,A,74.0,6.548e-9,1.000
M81,18a66_212,A,78.0,5.524e-9,1.000
M81,18a66_212,A,82.0,4.834e-9,1.000
M81,18a66_212,A,86.0,4.067e-9,1.000
M81,18a66_212,A,90.0,3.405e-9,1.000
M81,18a66_212,A,94.0,2.944e-9,1.000
M81,18a66_212,A,98.0,2.376e-9,1.000
M81,18a66_212,A,102.0,2.037e-9,1.000
M81,18a66_212,A,106.0,2.110e-9,1.000
M81,18a66_212,A,110.0,1.678e-9,0.990
M81,18a66_212,A,114.0,1.317e-9,0.955
M81,18a66_212,A,118.0,1.071e-9,0.946
M81,18a66_212,A,122.0,1.003e-9,0.880
M81,18a66_212,A,126.0,8.110e-10,0.912
M81,18a66_212,A,130.0,8.199e-10,0.861
M81,18a66_212,A,134.0,6.059e-10,0.833
M81,18a66_212,A,138.0,4.455e-10,0.836
M81,18a66_212,A,142.0,3.947e-10,0.779
M81,18a66_212,A,146.0,5.847e-10,0.780
M81,18a66_212,A,150.0,1.120e-9,0.711
M81,18a66_212,A,154.0,3.494e-10,0.718
M81,18a66_212,A,158.0,2.599e-10,0.729
M81,18a66_212,A,162.0,2.317e-10,0.716
M81,18a66_212,A,166.0,2.804e-10,0.794
M81,18a66_212,A,170.0,2.967e-10,0.718
M81,18a66_212,A,174.0,2.547e-10,0.744
M81,18a66_212,A,178.0,2.506e-10,0.750
M81,18a66_212,A,182.0,2.361e-10,0.722
M81,18a66_212,A,186.0,2.651e-10,0.674
M81,18a66_212,A,190.0,1.811e-10,0.691
M81,18a66_212,A,194.0,1.506e-10,0.608
M81,18a66_212,A,198.0,1.910e-10,0.585
M81,18a66_212,A,202.0,1.729e-10,0.580
M81,18a66_212,A,206.0,1.219e-10,0.561
M81,18a66_212,A,210.0,1.550e-10,0.530
M81,18a66_212,A,214.0,9.635e-11,0.551
M81,18a66_212,A,218.0,1.434e-9,0.542
M81,18a66_212,A,222.0,2.842e-10,0.544
M81,18a66_212,A,226.0,8.299e-11,0.477
M81,18a66_212,A,230.0,7.499e-11,0.432
M81,18a66_212,A,234.0,1.053e-10,0.375
M81,18a66_212,A,238.0,8.138e-11,0.364
M81,18a66_212,A,242.0,8.605e-11,0.405
M81,18a66_212,A,246.0,7.004e-11,0.435
M81,18a66_212,A,250.0,7.770e-11,0.417
M81,18a66_212,A,254.0,8.071e-11,0.471
M81,18a66_212,A,258.0,1.047e-10,0.403
M81,18a66_212,A,262.0,8.808e-11,0.420
M81,18a66_212,A,266.0,3.370e-10,0.407
M81,18a66_212,A,270.0,1.052e-10,0.442
M81,18a66_212,A,274.0,7.104e-11,0.373
M81,18a66_212,A,278.0,9.803e-11,0.379
M81,18a66_212,A,282.0,6.823e-11,0.413
M81,18a66_212,A,286.0,1.854e-10,0.409
M81,18a66_212,A,290.0,7.387e-11,0.437
M81,18a66_212,A,294.0,9.477e-10,0.489
M81,18a66_212,A,298.0,6.110e-10,0.483
M81,18a66_212,A,302.0,1.965e-10,0.507
M81,18a66_212,A,306.0,5.144e-11,0.515
M81,18a66_212,A,310.0,6.203e-11,0.475
M81,18a66_212,A,314.0,7.801e-11,0.403
M81,18a66_212,A,318.0,4.677e-11,0.384
M81,18a66_212,A,322.0,3.624e-11,0.381
M81,18a66_212,A,326.0,3.318e-11,0.366
M81,18a66_212,A,330.0,2.481e-11,0.338
M81,18a66_212,A,334.0,3.646e-11,0.344
