g,bp_rp
17.3559,2.2347507
17.356556,1.5040264
17.35706,1.1972294
17.359459,1.6272545
17.35973,1.1891155
17.361403,1.1994438
17.362976,2.3766098
17.363754,1.2976265
17.364038,1.3150921
17.364239,1.1645088
17.36458,1.4272995
17.36481,1.1376934
17.364882,1.116375
17.36565,1.2367706
17.365675,1.9541512
17.366224,1.4572773
17.36655,1.2708302
17.36656,0.95438194
17.366741,1.8201485
17.366978,1.4562817
17.367373,1.3498726
17.367376,1.7366238
17.36779,1.3788891
17.368502,1.1120911
17.368753,1.2848682
17.368933,1.1852169
17.369114,1.2726898
17.369644,1.382204
17.370758,1.0232868
17.370787,1.2666092
17.370998,1.2087898
17.372398,1.1093235
17.372602,1.1627312
17.373184,0.90773964
17.373838,1.5824718
17.375246,1.2380104
17.37533,1.1575584
17.376072,1.4223576
17.376173,1.1950436
17.377811,1.2296009
17.377974,1.3824844
17.37853,1.3087292
17.379093,1.1343899
17.379417,1.1496449
17.381315,1.3124828
17.381931,
17.383362,1.2988377
17.383753,1.2689152
17.383823,1.331501
17.38398,1.7488918
17.384687,1.2773647
17.38475,1.2931595
17.385056,1.6593723
17.385199,1.7343082
17.385395,1.9888763
17.38609,1.2807426
17.386946,1.1276798
17.388636,1.1505585
17.38866,1.03648
17.389673,1.2355576
17.39041,1.9924431
17.391163,1.3463192
17.3923,1.3082676
17.39232,1.5609035
17.392365,1.2094364
17.393814,1.1306629
17.395012,1.3644524
17.39528,1.3520584
17.39585,1.3331566
17.395998,1.4605408
17.396126,1.1960678
17.396442,1.1964569
17.398592,1.2761478
17.399319,1.2503433
17.39953,1.374176
17.399591,1.1289463
17.399813,1.2771378
17.400469,1.4260311
17.401068,1.2164536
17.40429,1.2561531
17.404778,1.1436234
17.404907,1.2999058
17.405142,0.9809246
17.405989,1.1996937
17.406155,1.5555573
17.406189,1.1663017
17.406933,0.87579155
17.407131,1.1393414
17.408777,1.0305462
17.410349,1.262003
17.411236,1.2818699
17.411743,1.290453
17.41395,1.7672691
17.414047,1.2505455
17.414713,1.2929535
17.41534,1.1019669
17.415464,1.1770878
17.416048,1.1800518
17.41667,1.1663456
17.416868,1.1305733
17.417765,0.88705826
17.41782,2.39641
17.418972,1.3773117
17.419283,1.9564171
17.420227,
17.421312,1.2359982
17.421677,1.6593285
17.421698,1.494318
17.421846,1.2293797
17.423452,1.3558273
17.426582,1.2720776
17.427147,0.8714733
17.427689,1.2139816
17.427954,1.2790146
17.428394,1.4716187
17.429214,1.2841854
17.429266,1.2450199
17.429379,1.7418804
17.429487,1.2882614
17.429623,1.2075272
17.429659,1.3253746
17.42987,1.2138424
17.430758,1.12673
17.430971,1.2356777
17.431036,1.2187767
17.431446,1.1375332
17.432245,1.1497631
17.43277,1.1921577
17.4338,1.929884
17.435438,1.2020092
17.436337,1.2919235
17.436941,1.2339554
17.437595,1.3470402
17.439856,1.2215385
17.440287,1.419735
17.442057,1.2856274
17.442068,1.3533211
17.442791,1.2994442
17.442825,1.1569843
17.443153,1.2802811
17.443392,1.5838528
17.44382,1.4943581
17.44396,1.7092991
17.44421,1.2415886
17.445217,1.1659813
17.446236,1.572834
17.446932,1.6324596
17.447165,1.23629
17.44733,1.1128998
17.448513,3.228424
17.44913,1.3242607
17.449286,1.3422394
17.449373,1.0396938
17.449444,1.4979286
17.449781,1.2830257
17.450184,1.1589909
17.450575,1.2723408
17.451439,1.423233
17.452452,1.2802105
17.452875,1.1374226
17.453644,1.2063923
17.454124,1.1648045
17.454205,1.1278744
17.455276,1.4134407
17.455606,1.1968155
17.458391,1.4372787
17.458403,1.4670334
17.459473,1.9800758
17.459486,1.3236675
17.459818,1.1824722
17.459896,1.8138695
17.460365,1.1555061
17.46122,1.1051712
17.462545,1.3064995
17.462946,1.351656
17.465118,1.0027065
17.46541,1.3475704
17.465906,1.2789478
17.468752,1.5400848
17.468851,1.114254
17.470255,1.2030201
17.470673,1.2637444
17.47224,1.5965977
17.472734,1.2736111
17.472801,1.2334843
17.472815,1.6255054
17.472946,1.3031807
17.47392,1.2126579
17.474726,1.2132607
17.475067,0.9232235
17.475382,1.2559185
17.475973,1.4478989
17.47646,1.2214947
17.477768,1.1282406
17.47828,1.1791782
17.479,1.425705
17.479946,1.0544548
17.48014,1.1817532
17.481487,1.2660065
17.481695,1.2728004
17.482939,1.1884117
17.483864,1.2277031
17.484095,1.3552055
17.484379,1.6845055
17.484491,1.4721947
17.484838,1.0896072
17.486687,1.2394009
17.48978,1.2175598
17.490543,1.224863
17.49141,1.4778671
17.492346,1.2722664
17.492682,1.1271305
17.493332,1.478075
17.494408,1.1921196
17.495531,1.4371147
17.496216,1.2651749
17.496916,1.1517582
17.497644,1.2826405
17.497993,1.2479191
17.49812,1.2334366
17.498266,1.1264973
17.499456,1.0077934
17.499699,1.3680534
17.499987,1.1775723
17.500967,1.1198044
17.501633,1.2567844
17.501911,1.2367649
17.502756,2.318121
17.5031,1.2282944
17.503252,1.3665981
17.503494,1.1537476
17.503853,1.1581593
17.50455,1.5835743
17.506369,1.1881142
17.509785,1.6712914
17.51063,1.2450523
17.510963,2.3134518
17.51355,1.3009071
17.513689,1.3186874
17.513872,1.7837143
17.514091,1.4004688
17.514685,1.2335701
17.514921,1.1320457
17.515135,1.1981182
17.516043,1.2800179
17.517527,1.2767677
17.518124,1.1335564
17.51814,1.3542671
17.518965,0.9852543
17.519485,1.2597466
17.519884,1.3151588
17.52149,1.1035728
17.52162,1.8353806
17.521704,1.2100029
17.52219,1.3698158
17.522379,1.2226562
17.522453,1.4304829
17.52323,1.4836292
17.52371,1.4718208
17.52518,1.0298576
17.525518,1.3749962
17.525955,
17.526272,1.300766
17.527456,1.489193
17.52902,1.1589718
17.529285,1.6943359
17.5308,1.463316
17.531342,1.0794926
17.53167,1.4644394
17.532398,1.0930786
17.532503,1.3422146
17.533045,1.3165703
17.533249,1.215332
17.533281,1.8729
17.533657,1.2948132
17.53529,1.2465744
17.535717,1.4183788
17.535828,1.4110413
17.536083,1.1718521
17.536201,1.5072842
17.536547,1.1954498
17.537544,1.2338562
17.537584,1.2492619
17.537584,1.006113
17.538853,1.5134487
17.539251,1.0407772
17.53944,1.3843708
17.53978,1.3066139
17.541592,1.7365417
17.54185,1.3231411
17.54229,1.14921
17.542572,1.351862
17.542965,1.1657219
17.543343,1.1671791
17.543705,1.1800861
17.544022,1.3752003
17.545042,1.3149929
17.546816,1.2450905
17.546938,1.2602654
17.547052,1.2262917
17.547783,1.564312
17.548195,1.3071156
17.549803,1.1123505
17.550499,0.9635258
17.552584,0.9384308
17.553352,1.2489815
17.553534,1.2057323
17.55379,1.2909393
17.555683,1.4317703
17.55751,1.2906322
17.55785,1.3627815
17.557894,1.1482983
17.55832,1.1470814
17.558956,1.2619019
17.56016,1.1922264
17.5604,1.2539444
17.560514,1.2913704
17.560823,1.1103725
17.561298,1.1721344
17.562906,1.3181286
17.563457,1.2456207
17.56424,1.2114162
17.564474,2.1315765
17.564981,1.3067551
17.56535,1.3295269
17.566296,1.1571655
17.566494,1.227642
17.566517,1.1535263
17.567545,1.3190136
17.567745,2.6974297
17.567917,1.1761913
17.567993,0.97130585
17.56807,1.2864304
17.568457,1.2618542
17.569027,1.363039
17.5693,1.3768349
17.570374,1.4336014
17.570833,1.3233757
17.570892,1.432661
17.572573,1.1539421
17.573029,1.1946468
17.574146,1.22085
17.574667,1.4623318
17.57486,1.7936726
17.575613,1.0126133
17.575827,1.3350983
17.57641,1.1991348
17.57691,1.3498764
17.577152,1.2257061
17.577776,1.3066044
17.5788,1.3036671
17.578976,1.3811226
17.579245,1.2385674
17.579914,1.3313808
17.580484,1.3130589
17.581682,1.356287
17.581842,1.508503
17.583279,1.8485794
17.583796,1.3838825
17.584785,1.2778988
17.585098,1.2527351
17.589056,2.3686066
17.59174,1.122282
17.592184,1.2858887
17.59313,1.2147503
17.593369,1.1146889
17.59403,1.3026905
17.594141,1.352848
17.594664,1.4200878
17.595003,1.1221008
17.596375,1.25243
17.597334,1.2837429
17.597641,1.3086376
17.59806,1.2943115
17.5995,1.5316715
17.599522,1.1558704
17.599771,1.2473965
17.599808,1.7887287
17.600754,1.2258358
17.600811,1.3984108
17.601004,1.9448261
17.60153,1.2221546
17.603666,1.2237568
17.604189,1.3643093
17.606934,1.7427025
17.607088,
17.60739,1.2773037
17.607538,1.2497272
17.608135,2.625229
17.608446,1.8009338
17.609652,1.1754894
17.61013,1.2885952
17.610159,1.3121204
17.610447,1.4231415
17.61056,1.5351982
17.611095,1.3195095
17.6118,1.2771168
17.61632,1.3576336
17.61719,1.975853
17.617302,1.2385788
17.617615,1.572094
17.61855,1.5280409
17.619177,1.0195827
17.619549,1.5759945
17.620848,1.1730003
17.621235,1.2851753
17.62311,1.1783314
17.624369,1.2371998
17.624626,1.2995834
17.625368,1.4339943
17.625551,1.2718945
17.625843,1.3721104
17.62613,1.2722111
17.626768,1.3560543
17.627209,1.2059555
17.628466,1.1670799
17.628622,1.3730259
17.628788,1.2306995
17.628828,1.2183437
17.629948,1.2647095
17.630276,1.799345
17.630358,1.2448826
17.630846,1.3500767
17.630932,
17.631947,1.5605793
17.632536,1.4901218
17.633102,1.1868038
17.633165,
17.63359,1.2565022
17.633797,1.2946835
17.635048,1.2277641
17.635456,1.8491306
17.635782,1.3117542
17.636913,1.4708176
17.637068,1.2046471
17.637331,1.1824341
17.637712,1.5347729
17.638332,1.0802841
17.638475,1.2257442
17.638823,1.2660236
17.640234,1.3456268
17.64082,1.2770214
17.64133,1.17132
17.64134,1.3302803
17.641972,1.5815868
17.642735,1.3662548
17.64313,0.97880554
17.644726,1.2330074
17.644838,1.1449146
17.645815,1.4632893
17.64698,1.3115711
17.646986,2.3888626
17.648516,1.1302452
17.649708,1.818676
17.649931,1.2177696
17.649944,1.630537
17.650991,1.1614132
17.651247,1.3314857
17.651524,1.2524738
17.651814,1.2098141
17.653826,1.2126045
17.65404,1.5144005
17.654104,1.331852
17.65434,2.1126575
17.655191,1.3487873
17.656204,1.3082085
17.657707,1.1176548
17.658571,1.4471245
17.65887,1.274725
17.659729,1.1815319
17.659893,1.0992508
17.660107,1.0926704
17.660212,1.4466915
17.661718,1.5504208
17.661951,1.2518463
17.661985,1.6917095
17.662096,1.2362213
17.66227,1.2658443
17.663347,1.2208385
17.663542,1.3034878
17.664211,1.2011509
17.664349,1.4130993
17.66492,1.2622089
17.665882,1.2310619
17.66631,1.218401
17.666384,1.3618793
17.666548,1.130867
17.66824,1.2931137
17.6683,1.5414886
17.66883,1.2508678
17.669195,1.464117
17.66981,1.1862583
17.669853,1.2213078
17.670689,1.5201168
17.671038,1.5516739
17.673338,1.382225
17.673473,1.391222
17.673588,1.5339336
17.674557,1.3423252
17.675636,1.2503185
17.675795,1.1284103
17.677546,1.1815434
17.677683,1.2153015
17.678759,0.988863
17.679785,1.2653103
17.680424,1.3152447
17.681177,1.3201542
17.681604,1.2346725
17.682182,1.8027573
17.68219,1.5830193
17.683064,1.4543362
17.683247,1.4029922
17.683296,1.3124924
17.684292,1.1402187
17.68434,1.2011623
17.686157,1.0764256
17.6869,2.708788
17.6875,1.3457527
17.688505,1.2363472
17.689495,1.1762009
17.690422,1.2861595
17.691261,1.2917156
17.691305,0.8118744
17.693695,1.1427555
17.694124,1.2757187
17.694284,1.3587246
17.694845,1.4079247
17.694906,1.3133678
17.695518,1.3511734
17.695677,1.539154
17.695745,1.291296
17.696676,1.5419044
17.697208,1.1826649
17.698471,1.4477215
17.700176,2.6252403
17.700493,1.303688
17.700935,1.1654701
17.70176,1.2178612
17.702839,1.3217964
17.703499,1.2724094
17.703531,1.3978119
17.703726,1.2577267
17.70468,2.2545338
17.705042,1.0806351
17.70552,0.8791256
17.705845,1.0489407
17.705975,
17.706743,1.5495586
17.70765,1.2497807
17.70819,1.2967854
17.709406,1.6158199
17.71024,1.2286053
17.711412,1.3231907
17.711672,1.2786484
17.712822,1.4581223
17.712927,1.1347828
17.713047,1.3422146
17.714758,1.176733
17.715094,1.2094975
17.71518,1.1962013
17.715227,1.2645988
17.716274,1.4356937
17.716555,1.2101955
17.716942,1.4519176
17.716959,1.2885323
17.718075,1.1668549
17.718353,1.1959877
17.719345,1.3043995
17.719473,1.3798218
17.721758,1.4024315
17.721928,1.0846996
17.722227,1.2559414
17.722488,1.3719139
17.724384,1.273159
17.724474,1.688982
17.725225,1.6405373
17.727095,1.286747
17.727768,1.396534
17.72782,1.4378185
17.727978,1.8615055
17.728933,1.2434559
17.7297,1.454237
17.7301,1.1401615
17.730236,1.2288704
17.730255,1.4131565
17.730412,1.3770866
17.73114,1.2695885
17.731144,1.474144
17.73128,1.1155186
17.731401,1.2087917
17.731897,1.2983418
17.731937,1.7599964
17.733328,1.2989712
17.73388,1.559885
17.734304,1.1813068
17.735027,2.1545353
17.735245,1.3963718
17.735907,1.2316704
17.737112,1.2437782
17.737293,1.6419868
17.73815,1.2499638
17.73844,1.2261295
17.73873,1.2347279
17.74036,1.2430897
17.740623,1.1278667
17.740692,1.3052139
17.740934,1.390007
17.7418,1.1409702
17.742483,1.3306103
17.742554,1.6049328
17.742798,1.0289211
17.743097,1.2527103
17.743238,1.7159519
17.743355,1.057373
17.744125,1.1861286
17.744564,1.1497993
17.744823,1.2878265
17.744984,1.1906624
17.745106,1.6447544
17.745113,1.5629845
17.74577,1.2512455
17.746353,
17.746655,1.583828
17.74735,1.2016525
17.747454,1.2853699
17.748013,1.2557259
17.748285,1.4733257
17.74836,1.1276608
17.748383,1.3055935
17.749146,1.2724323
17.750082,1.7526703
17.750425,1.4121723
17.75071,1.2744637
17.752535,1.41045
17.752739,1.2393284
17.752779,1.1687164
17.753483,1.2891636
17.753819,1.0723438
17.754293,1.2413654
17.754477,1.1912766
17.754576,1.849062
17.755926,1.3897686
17.757195,1.444149
17.758959,1.3347969
17.759228,1.4584999
17.759907,1.2246246
17.761467,
17.762016,1.4430199
17.762123,1.2218151
17.762682,1.4812756
17.762688,1.4073715
17.763039,1.2439213
17.76304,1.2524605
17.763466,1.3069553
17.763472,1.2171116
17.763975,1.1700649
17.764462,1.274456
17.764463,
17.764666,1.1941853
17.76504,1.4591179
17.765438,1.2488728
17.765736,1.2189941
17.766224,1.1028824
17.766407,1.4761944
17.767256,1.9093628
17.767925,1.1449547
17.768093,
17.76855,1.3290634
17.768599,1.0488834
17.768602,1.3392754
17.769014,1.388689
17.770061,1.3029442
17.770464,1.2847214
17.771694,1.4132385
17.772572,1.2146015
17.772957,1.309103
17.77448,1.3556938
17.77505,1.2362366
17.775215,1.2282162
17.775555,1.3158684
17.776026,1.1841431
17.776329,1.275629
17.776358,1.3007565
17.779585,1.2619305
17.78003,1.5369282
17.78167,1.6851921
17.781944,1.6263771
17.782057,1.5767956
17.782661,1.2088814
17.783249,1.3629341
17.783278,1.3240623
17.78357,1.1862698
17.784,1.4424667
17.785053,1.2781773
17.785799,1.3176022
17.785938,1.5617504
17.787724,1.0073948
17.788317,1.0562687
17.788326,1.0845394
17.789692,1.2812786
17.790127,1.4419079
17.790157,1.2749786
17.79069,1.0900326
17.79096,1.393404
17.790976,1.0858154
17.794899,
17.795364,1.000103
17.7954,1.8647385
17.795837,1.1795387
17.79757,1.2216072
17.797821,1.1456604
17.798172,1.1688995
17.79842,1.9155273
17.798431,1.1380978
17.798477,1.6199741
17.79862,1.1505871
17.799261,1.1873951
17.800209,1.2038956
17.800827,1.4356956
17.80113,1.1625843
17.801266,1.47966
17.801977,1.3678951
17.802223,1.3146229
17.802456,1.3468418
17.803087,0.9894581
17.8039,1.2059441
17.803986,1.247942
17.80479,1.3833332
17.804918,0.93130684
17.806465,1.3395939
17.808443,1.4487705
17.809296,1.3230839
17.809301,0.9601097
17.81062,1.2029018
17.810745,1.0764885
17.811613,1.7818375
17.811722,1.7181416
17.811863,1.2813244
17.812962,1.1884518
17.813032,1.2617245
17.813656,1.2243652
17.814535,1.2048054
17.814703,1.3569069
17.815292,1.3332386
17.81588,1.172821
17.81612,1.5321064
17.816542,1.1619186
17.81772,1.5038681
17.817734,1.1853142
17.819,1.5848789
17.819267,1.3291969
17.819712,1.1614342
17.821384,2.0532017
17.821997,1.2838573
17.822227,1.4006958
17.82278,1.2420387
17.822807,1.3673134
17.82384,1.2406158
17.824175,1.5752602
17.824774,1.1718922
17.825096,1.2226486
17.825726,1.3002586
17.82652,1.1844654
17.826641,2.1736698
17.826733,1.1670189
17.826788,
17.826897,1.6399841
17.827045,1.2169609
17.828205,1.710352
17.828522,1.2527428
17.828588,1.3937244
17.82881,1.250206
17.829916,2.05867
17.829996,1.949482
17.830095,2.6599045
17.830378,1.6291695
17.8324,1.3193169
17.834433,1.3528385
17.835121,1.5609531
17.835705,1.3577385
17.836025,1.2268295
17.836098,1.345129
17.836288,1.2755375
17.83656,1.3482933
17.836674,1.3284225
17.836946,1.3162956
17.837595,1.1334877
17.83786,1.3933506
17.838026,1.2995949
17.838732,1.2057056
17.84067,1.4014492
17.84109,1.5886421
17.84247,1.74856
17.843508,1.2010841
17.844748,1.2357693
17.847876,1.7350674
17.848463,1.3057804
17.849005,1.3705444
17.84973,1.2271233
17.849855,1.1954384
17.85076,1.2919693
17.850906,1.3531075
17.85101,1.2681656
17.851475,1.6196308
17.851585,1.1736641
17.852905,1.1544838
17.853683,1.5550213
17.854,1.4000473
17.854105,1.330246
17.855795,1.3398952
17.857698,1.2901058
17.857893,1.3757706
17.858204,1.3202782
17.858881,1.7623501
17.85894,1.1962948
17.859406,1.4539986
17.859737,1.2483025
17.86026,1.2225246
17.860323,1.2245388
17.860483,1.8604126
17.860592,1.365305
17.860785,1.251873
17.860807,1.2195015
17.860907,1.2215538
17.86095,1.3486652
17.860983,1.356678
17.861567,1.3524227
17.862728,1.1837788
17.863392,1.2092686
17.863894,
17.864246,1.2971153
17.86541,2.1511936
17.86573,1.1979961
17.866203,1.1779041
17.866703,1.3116131
17.866909,1.3404694
17.86765,1.6024303
17.868294,1.2683601
17.868298,1.6698952
17.868652,1.2897873
17.868708,1.4319229
17.868761,1.2149982
17.869854,2.3070278
17.86986,1.2424736
17.870407,1.1821213
17.870443,1.2917423
17.870817,1.2369919
17.870985,1.3635521
17.871048,1.187643
17.871485,1.7727509
17.87316,0.94145775
17.874405,1.2467327
17.874472,1.2961884
17.87611,1.2221832
17.876196,1.583828
17.87714,1.4341049
17.877716,1.2131386
17.878813,1.5271568
17.879915,1.312252
17.879921,1.1879196
17.880089,1.4419556
17.881449,1.20084
17.88181,1.9385719
17.882141,1.3539772
17.882648,1.2636108
17.882841,0.9871845
17.882998,1.2457504
17.883717,1.2325859
17.883898,1.2280102
17.885094,0.99923134
17.88557,0.96268654
17.886429,1.2234402
17.886454,1.657938
17.886677,1.3716507
17.888264,1.0515366
17.888689,1.2707443
17.888714,1.1941051
17.888918,1.2811203
17.889223,1.3288631
17.889423,1.9542885
17.889517,1.233181
17.88963,1.2714252
17.890852,1.0571632
17.8913,1.335329
17.891563,1.3576984
17.892048,1.1680508
17.893536,1.23423
17.894455,1.4781342
17.894566,1.230814
17.894726,1.236536
17.89556,1.3081646
17.895761,1.3570099
17.897047,2.0707474
17.898426,1.2603474
17.898882,1.3469067
17.899931,1.3163376
17.900257,1.8941879
17.900417,1.6314735
17.901585,1.3048344
17.90173,1.7528114
17.903156,1.6783276
17.904284,1.544611
17.904972,1.9081173
17.905403,1.3213978
17.90569,1.8381538
17.905947,1.4856129
17.906878,2.0504112
17.907139,1.3231869
17.90743,1.3832264
17.907537,1.1948738
17.907896,1.3047523
17.90796,1.4081535
17.908468,1.5632534
17.909098,1.2848969
17.909784,1.2632542
17.910082,2.676426
17.910255,1.2455215
17.91038,1.8021431
17.910452,1.4598942
17.911037,2.231699
17.91166,1.3188953
17.912281,1.2691917
17.912525,1.2482014
17.912664,1.4449768
17.912962,1.4224167
17.913898,1.2758522
17.914202,1.2524166
17.91543,1.4063854
17.915457,1.162157
17.915804,1.276125
17.916246,1.4064064
17.918194,1.433178
17.918219,1.2970066
17.918638,1.3655853
17.91968,1.3111935
17.920097,1.3932858
17.920517,1.3627491
17.921003,1.353672
17.921158,1.2708511
17.92182,1.9403057
17.922092,1.3434372
17.922203,1.4019966
17.922329,1.204155
17.922522,1.3025932
17.9227,1.2001228
17.922705,1.3043537
17.923435,1.2718124
17.92396,1.2033424
17.924278,1.355648
17.924313,1.7683315
17.92437,1.4329052
17.924475,1.2950821
17.92485,1.7225685
17.92493,1.341114
17.92497,1.4617825
17.925852,1.2214298
17.925993,1.6301651
17.926107,0.94573784
17.926107,1.1389904
17.9265,1.3978024
17.92738,1.2432232
17.927834,1.488224
17.927881,1.2846909
17.927893,1.2450294
17.928133,1.3003273
17.92844,1.7416935
17.929508,1.5116882
17.931246,1.2816124
17.931541,1.2383671
17.931755,1.4866905
17.932238,1.2533569
17.932472,1.394989
17.932882,0.9416256
17.93356,1.6879044
17.934528,1.648468
17.935905,1.3481693
17.93679,1.2444057
17.937828,1.2592716
17.939236,1.422863
17.939379,1.2345085
17.939655,1.2805843
17.939795,1.3748055
17.94068,1.3583965
17.94124,1.2583466
17.941652,1.463934
17.941875,1.1392422
17.94264,1.640171
17.942783,1.2362823
17.94343,1.2694359
17.94391,1.3186264
17.944857,1.1818371
17.946,1.3081322
17.947252,1.184742
17.947687,1.5939026
17.948938,1.5530338
17.949701,1.6382637
17.949701,0.99580574
17.950586,2.7820625
17.951258,1.3335896
17.951712,1.1894684
17.952267,2.050686
17.952497,1.3805027
17.952522,1.1461544
17.952864,1.3023281
17.95299,1.1786671
17.953703,1.4184875
17.954659,1.236618
17.954857,1.2701244
17.956137,1.3080902
17.957056,2.256548
17.9577,1.454937
17.95846,1.351656
17.958517,1.4013157
17.958693,1.1900826
17.959284,1.1583481
17.959785,1.2617664
17.9607,1.351202
17.96108,1.3281078
17.961596,1.5512638
17.962086,1.347147
17.962395,1.6588554
17.964666,1.2586479
17.965498,1.3384724
17.965872,1.2744541
17.967047,1.3430252
17.967613,1.2478256
17.967743,1.6787205
17.968765,1.2539558
17.968803,1.2896194
17.969782,1.1601334
17.96998,1.5600452
17.97021,1.1861591
17.970392,1.5344601
17.97104,1.6344738
17.971924,1.4603367
17.972298,1.320734
17.972387,1.260212
17.973139,1.2562122
17.973993,1.9722748
17.976265,1.1476288
17.977425,1.3945522
17.978209,1.8156853
17.978434,1.7401485
17.980007,1.4775791
17.980467,1.2468166
17.980932,1.2188473
17.981125,1.3485222
17.982004,1.2781143
17.982422,1.424715
17.982475,1.2216797
17.982624,1.1544647
17.983023,1.3858662
17.983158,1.3351364
17.983702,1.4012604
17.984266,1.1009007
17.984362,1.1468773
17.984484,1.567627
17.984945,1.1799946
17.984953,1.6450405
17.98517,1.3214664
17.985697,1.3264542
17.986374,
17.986423,1.392374
17.986588,1.1935024
17.986647,1.1743736
17.987656,1.4026699
17.98779,1.363224
17.987896,
17.988401,1.2504005
17.98847,1.1561737
17.990168,1.714529
17.99061,2.0506783
17.991114,1.5154476
17.991642,1.0583
17.991825,1.2044468
17.992373,1.5425549
17.992645,1.2172279
17.992998,1.4926033
17.993492,1.1197014
17.993496,1.6283722
17.993753,1.3067818
17.993889,
17.995731,1.4357891
17.996443,1.0969944
17.996735,2.0542698
17.997715,1.26371
17.997883,1.3971272
17.998636,1.2657127
17.998903,1.4480038
17.999044,1.2592354
