objeto,config,ley,r_as,media_flujo,fraccion_visible
M81,18a66_212,A,346.0,9.000e-11,0.167
M81,18a66_212,A,350.0,1.575e-10,0.163
M81,18a66_212,A,354.0,6.931e-11,0.170
M81,18a66_212,A,358.0,8.831e-11,0.153
M81,18a66_212,A,362.0,6.088e-11,0.182
M81,18a66_212,A,366.0,7.961e-10,0.169
M81,18a66_212,A,370.0,1.063e-10,0.152
M81,18a66_212,A,374.0,2.590e-10,0.152
M81,18a66_212,A,378.0,2.156e-11,0.157
M81,18a66_212,A,382.0,7.401e-11,0.131
M81,18a66_212,A,386.0,1.792e-11,0.124
M81,18a66_212,A,390.0,2.366e-11,0.097
M81,18a66_212,A,394.0,2.828e-11,0.081
M81,18a66_212,A,398.0,1.900e-9,0.063
M81,18a66_212,A,402.0,3.617e-11,0.037
M81,18a66_212,A,406.0,9.528e-12,0.024
M81,18a66_212,A,410.0,9.115e-11,0.025
M81,18a66_212,A,414.0,1.151e-10,0.018
M81,18a66_212,A,418.0,1.056e-11,0.021
M81,18a66_212,A,422.0,7.188e-12,0.023
M81,18a66_212,A,426.0,1.472e-11,0.021
M81,18a66_212,A,430.0,1.619e-12,0.034
M81,18a66_212,A,434.0,6.448e-12,0.037
M81,18a66_212,A,438.0,1.218e-10,0.030
M81,18a66_212,A,442.0,1.385e-10,0.028
M81,18a66_212,A,446.0,4.441e-11,0.034
M81,18a66_212,A,450.0,3.194e-12,0.030
M81,18a66_212,A,454.0,3.241e-11,0.026
M81,18a66_212,A,458.0,2.170e-11,0.024
M81,18a66_212,A,462.0,3.886e-12,0.027
M81,18a66_212,A,466.0,3.152e-11,0.010
M81,18a66_212,A,470.0,3.844e-12,0.034
M81,18a66_212,A,474.0,1.606e-11,0.052
M81,18a66_212,A,478.0,1.700e-11,0.058
M81,18a66_212,A,482.0,1.779e-10,0.068
M81,18a66_212,A,486.0,1.293e-10,0.071
M81,18a66_212,A,490.0,5.127e-10,0.060
M81,18a66_212,A,494.0,3.075e-9,0.067
M81,18a66_212,A,498.0,3.724e-9,0.069
M81,18a66_212,A,502.0,6.040e-11,0.056
M81,18a66_212,A,506.0,4.280e-11,0.061
M81,18a66_212,A,510.0,3.937e-11,0.070
M81,18a66_212,A,514.0,1.796e-11,0.048
M81,18a66_212,A,518.0,9.734e-11,0.049
M81,18a66_212,A,522.0,1.880e-9,0.043
M81,18a66_212,A,526.0,4.938e-11,0.040
M81,18a66_212,A,530.0,1.381e-11,0.042
M81,18a66_212,A,534.0,4.815e-11,0.056
M81,18a66_212,A,538.0,1.920e-11,0.045
M81,18a66_212,A,542.0,8.322e-11,0.037
